x, y, theta, stamp, 
2.3371968269348145, 0.9873077869415283, 0.024214155416379047, 1729806849073157564, 
2.357466459274292, 0.9879035353660583, 0.023100020971267923, 1729806849166000670, 
2.376669406890869, 0.9885462522506714, 0.02248975982708092, 1729806849266223335, 
2.394737720489502, 0.9888840317726135, 0.019784652665285396, 1729806849375743394, 
2.407367706298828, 0.9891012907028198, 0.016840813470527825, 1729806849472050359, 
2.416714906692505, 0.9893526434898376, 0.014903312723130028, 1729806849566080323, 
2.4246551990509033, 0.9894238710403442, 0.012039672803892105, 1729806849665942041, 
2.4317543506622314, 0.9894689321517944, 0.005697010285082974, 1729806849775838950, 
2.4374942779541016, 0.9894531965255737, 0.0019001607844605709, 1729806849870798906, 
2.4421706199645996, 0.9893791675567627, -0.0017042118318319525, 1729806849965837016, 
2.446354866027832, 0.9893862009048462, -0.010541813460361244, 1729806850065533473, 
2.451300621032715, 0.9893906116485596, -0.016477807772917397, 1729806850176029804, 
